delivery_id,order_id,delivery_status,delivery_time,rider_id
4328,4328,delivered,09:20:13,2
4329,4329,delivered,07:04:44,19
4330,4330,delivered,06:48:22,15
4331,4331,delivered,20:40:32,16
4332,4332,delivered,22:43:09,10
4333,4333,delivered,10:49:35,17
4334,4334,delivered,18:43:06,27
4335,4335,delivered,03:58:19,13
4336,4336,delivered,03:50:14,28
4337,4337,delivered,08:15:14,21
4338,4338,delivered,02:08:31,31
4339,4339,delivered,02:11:06,16
4340,4340,delivered,04:38:27,29
4341,4341,delivered,02:39:48,13
4342,4342,delivered,22:16:31,25
4343,4343,delivered,03:28:21,16
4344,4344,delivered,17:54:46,15
4345,4345,delivered,10:18:22,31
4346,4346,delivered,11:59:42,9
4347,4347,delivered,10:41:20,33
4348,4348,delivered,15:32:13,28
4349,4349,delivered,19:29:56,7
4350,4350,delivered,04:21:45,10
4351,4351,delivered,15:06:04,33
4352,4352,delivered,11:12:38,22
4353,4353,order,21:08:38,33
4354,4354,delivered,22:09:33,30
4355,4355,delivered,07:05:19,20
4356,4356,not fulfilled,14:53:24,26
4357,4357,delivered,11:10:47,2
4358,4358,delivered,07:03:28,25
4359,4359,delivered,22:41:22,26
4360,4360,delivered,13:06:23,18
4361,4361,delivered,18:09:08,10
4362,4362,delivered,05:37:44,1
4363,4363,delivered,05:39:36,29
4364,4364,delivered,08:39:58,2
4365,4365,delivered,09:08:52,19
4366,4366,delivered,23:55:26,20
4367,4367,delivered,17:08:18,4
4368,4368,delivered,21:54:47,17
4369,4369,delivered,15:43:30,8
4370,4370,delivered,22:53:58,3
4371,4371,delivered,02:51:24,11
4372,4372,delivered,20:42:33,30
4373,4373,delivered,12:36:43,16
4374,4374,delivered,11:27:19,16
4375,4375,delivered,22:11:33,29
4376,4376,delivered,07:32:44,11
4377,4377,delivered,08:20:00,5
4378,4378,delivered,12:39:15,34
4379,4379,delivered,22:30:14,25
4380,4380,delivered,09:34:42,14
4381,4381,delivered,07:35:23,11
4382,4382,delivered,21:19:19,24
4383,4383,delivered,11:06:51,4
4384,4384,delivered,14:21:39,29
4385,4385,delivered,18:04:01,16
4386,4386,delivered,04:32:48,32
4387,4387,delivered,11:56:07,21
4388,4388,delivered,20:47:13,28
4389,4389,delivered,17:39:39,28
4390,4390,delivered,09:23:36,14
4391,4391,delivered,18:10:38,5
4392,4392,delivered,15:23:58,20
4393,4393,delivered,11:26:59,12
4394,4394,delivered,13:37:22,28
4395,4395,delivered,01:25:29,24
4396,4396,delivered,19:08:55,21
4397,4397,delivered,12:39:31,17
4398,4398,delivered,00:44:40,27
4399,4399,delivered,01:45:18,24
4400,4400,delivered,00:40:39,11
4401,4401,delivered,05:37:52,1
4402,4402,delivered,09:32:29,7
4403,4403,delivered,08:23:48,22
4404,4404,delivered,16:55:42,22
4405,4405,delivered,04:08:35,22
4406,4406,delivered,15:42:19,6
4407,4407,delivered,06:27:54,16
4408,4408,delivered,09:43:48,1
4409,4409,not delivered,00:54:45,4
4410,4410,delivered,19:47:17,23
4411,4411,delivered,02:56:32,19
4412,4412,not delivered,05:20:21,29
4413,4413,delivered,14:23:53,14
4414,4414,delivered,21:25:05,2
4415,4415,delivered,17:13:24,17
4416,4416,delivered,22:26:37,4
4417,4417,delivered,18:43:42,25
4418,4418,delivered,03:01:00,28
4419,4419,order,11:37:45,17
4420,4420,delivered,17:22:59,13
4421,4421,delivered,18:44:05,18
4422,4422,delivered,02:40:50,34
4423,4423,delivered,06:12:06,11
4424,4424,delivered,03:09:31,30
4425,4425,delivered,16:46:04,3
4426,4426,delivered,01:19:18,12
4427,4427,delivered,13:56:16,7
4428,4428,delivered,19:37:01,22
4429,4429,delivered,01:45:07,32
4430,4430,delivered,07:56:58,3
4431,4431,delivered,15:14:14,6
4432,4432,delivered,02:40:56,4
4433,4433,not fulfilled,12:11:05,19
4434,4434,not fulfilled,04:06:52,33
4435,4435,delivered,23:40:40,19
4436,4436,delivered,23:21:02,16
4437,4437,delivered,00:37:08,21
4438,4438,delivered,21:58:46,18
4439,4439,delivered,09:31:16,4
4440,4440,delivered,18:00:16,17
4441,4441,delivered,15:19:33,24
4442,4442,delivered,17:42:51,33
4443,4443,delivered,00:16:15,15
4444,4444,delivered,07:49:27,7
4445,4445,delivered,04:47:49,31
4446,4446,delivered,10:48:50,11
4447,4447,delivered,15:08:11,19
4448,4448,delivered,11:13:52,31
4449,4449,delivered,14:13:14,32
4450,4450,not delivered,11:22:43,30
4451,4451,delivered,23:03:35,7
4452,4452,delivered,16:07:58,6
4453,4453,delivered,09:08:49,16
4454,4454,delivered,10:12:51,21
4455,4455,delivered,04:40:00,29
4456,4456,delivered,20:49:53,13
4457,4457,delivered,03:24:12,15
4458,4458,delivered,05:19:16,32
4459,4459,delivered,02:58:57,9
4460,4460,delivered,01:09:19,5
4461,4461,delivered,05:02:28,24
4462,4462,delivered,18:29:31,6
4463,4463,order,17:03:03,7
4464,4464,delivered,03:42:55,4
4465,4465,delivered,00:02:01,6
4466,4466,delivered,20:15:35,31
4467,4467,not delivered,02:55:24,33
4468,4468,delivered,06:26:12,11
4469,4469,delivered,23:55:13,3
4470,4470,delivered,12:50:29,3
4471,4471,delivered,12:21:52,19
4472,4472,delivered,11:22:57,20
4473,4473,delivered,06:28:10,11
4474,4474,delivered,13:58:44,11
4475,4475,delivered,11:48:21,18
4476,4476,delivered,08:09:23,28
4477,4477,delivered,01:44:41,26
4478,4478,delivered,13:02:07,7
4479,4479,delivered,02:06:49,12
4480,4480,delivered,06:53:40,17
4481,4481,delivered,10:33:45,16
4482,4482,delivered,11:48:39,29
4483,4483,delivered,23:49:54,4
4484,4484,delivered,08:37:31,33
4485,4485,delivered,10:14:03,12
4486,4486,delivered,21:49:59,34
4487,4487,delivered,09:26:30,11
4488,4488,order,00:46:09,2
4489,4489,delivered,14:03:23,23
4490,4490,delivered,02:18:19,2
4491,4491,delivered,02:42:03,19
4492,4492,delivered,04:45:46,15
4493,4493,delivered,22:31:01,16
4494,4494,delivered,15:51:44,30
4495,4495,delivered,11:39:10,29
4496,4496,delivered,15:18:03,29
4497,4497,delivered,12:47:55,26
4498,4498,delivered,14:02:00,16
4499,4499,delivered,23:07:10,9
4500,4500,delivered,02:48:58,8
4501,4501,delivered,12:58:29,1
4502,4502,delivered,02:05:50,20
4503,4503,delivered,08:49:08,25
4504,4504,delivered,00:55:50,32
4505,4505,delivered,01:10:45,21
4506,4506,delivered,20:33:03,17
4507,4507,delivered,04:16:41,19
4508,4508,delivered,20:20:18,30
4509,4509,delivered,04:01:25,1
4510,4510,delivered,14:27:53,27
4511,4511,delivered,17:00:31,32
4512,4512,delivered,13:25:55,25
4513,4513,delivered,20:19:54,28
4514,4514,delivered,08:53:20,21
4515,4515,delivered,22:52:57,16
4516,4516,delivered,20:53:11,14
4517,4517,delivered,08:48:46,21
4518,4518,delivered,22:19:21,28
4519,4519,delivered,09:14:24,7
4520,4520,delivered,06:08:15,12
4521,4521,delivered,16:38:46,9
4522,4522,delivered,21:00:50,10
4523,4523,delivered,02:50:39,26
4524,4524,delivered,02:22:47,8
4525,4525,delivered,17:04:07,11
4526,4526,delivered,12:12:57,5
4527,4527,delivered,03:55:51,9
4528,4528,delivered,20:37:54,2
4529,4529,delivered,00:43:24,9
4530,4530,delivered,17:00:53,13
4531,4531,delivered,22:41:06,15
4532,4532,delivered,15:05:17,33
4533,4533,delivered,00:50:24,15
4534,4534,delivered,23:04:26,33
4535,4535,order,01:22:34,20
4536,4536,delivered,04:50:32,22
4537,4537,delivered,05:59:51,12
4538,4538,delivered,03:01:00,10
4539,4539,delivered,16:20:51,29
4540,4540,delivered,14:45:39,23
4541,4541,delivered,18:21:51,16
4542,4542,delivered,23:22:12,23
4543,4543,delivered,03:11:52,14
4544,4544,delivered,07:06:47,8
4545,4545,not delivered,17:12:26,24
4546,4546,not delivered,18:19:19,28
4547,4547,delivered,10:43:56,15
4548,4548,delivered,17:57:49,18
4549,4549,delivered,08:12:43,28
4550,4550,delivered,17:26:42,10
4551,4551,not fulfilled,07:25:42,21
4552,4552,delivered,01:52:24,23
4553,4553,delivered,16:21:36,26
4554,4554,delivered,02:05:20,7
4555,4555,delivered,16:02:25,7
4556,4556,delivered,17:20:55,8
4557,4557,delivered,06:44:57,6
4558,4558,order,16:18:43,19
4559,4559,delivered,21:48:57,22
4560,4560,delivered,03:32:13,23
4561,4561,delivered,22:27:12,16
4562,4562,delivered,01:29:03,26
4563,4563,delivered,18:41:43,25
4564,4564,delivered,16:39:26,27
4565,4565,delivered,03:41:45,18
4566,4566,delivered,18:27:33,13
4567,4567,delivered,00:56:04,1
4568,4568,delivered,18:13:45,8
4569,4569,delivered,19:34:30,7
4570,4570,delivered,23:23:29,30
4571,4571,delivered,23:08:08,21
4572,4572,delivered,19:14:10,34
4573,4573,order,06:04:13,32
4574,4574,delivered,21:27:51,32
4575,4575,delivered,02:55:33,5
4576,4576,not fulfilled,19:07:29,14
4577,4577,delivered,17:05:55,12
4578,4578,delivered,12:00:45,19
4579,4579,delivered,14:19:41,21
4580,4580,delivered,15:13:39,33
4581,4581,delivered,08:52:02,31
4582,4582,delivered,11:03:34,25
4583,4583,delivered,17:31:50,15
4584,4584,delivered,23:15:41,22
4585,4585,delivered,13:53:24,29
4586,4586,delivered,07:57:38,4
4587,4587,delivered,03:02:55,20
4588,4588,delivered,05:45:03,34
4589,4589,delivered,05:30:47,33
4590,4590,delivered,02:42:00,14
4591,4591,delivered,08:30:32,33
4592,4592,delivered,16:40:45,23
4593,4593,delivered,14:58:38,6
4594,4594,delivered,07:40:45,12
4595,4595,delivered,04:48:31,14
4596,4596,delivered,09:09:01,34
4597,4597,delivered,10:58:08,4
4598,4598,delivered,11:54:06,27
4599,4599,delivered,13:03:15,31
4600,4600,delivered,22:37:30,11
4601,4601,delivered,04:44:48,5
4602,4602,delivered,09:40:20,22
4603,4603,delivered,21:58:32,13
4604,4604,delivered,02:11:55,16
4605,4605,delivered,05:17:06,2
4606,4606,delivered,23:15:13,32
4607,4607,delivered,03:51:32,29
4608,4608,delivered,23:09:41,19
4609,4609,not delivered,02:45:21,9
4610,4610,delivered,07:05:14,27
4611,4611,delivered,02:39:57,25
4612,4612,delivered,11:30:03,18
4613,4613,delivered,14:32:23,14
4614,4614,delivered,22:41:55,13
4615,4615,delivered,00:08:10,1
4616,4616,delivered,09:12:00,33
4617,4617,delivered,09:27:57,27
4618,4618,delivered,19:41:32,20
4619,4619,delivered,05:24:35,10
4620,4620,delivered,23:50:31,24
4621,4621,delivered,00:37:09,14
4622,4622,delivered,04:11:22,9
4623,4623,delivered,07:44:51,20
4624,4624,delivered,07:06:18,29
4625,4625,delivered,13:00:12,29
4626,4626,delivered,16:49:54,21
4627,4627,delivered,19:30:38,25
4628,4628,delivered,14:52:27,34
4629,4629,delivered,11:32:07,10
4630,4630,delivered,05:47:09,23
4631,4631,delivered,15:34:31,16
4632,4632,delivered,08:59:58,34
4633,4633,delivered,01:34:25,23
4634,4634,delivered,01:28:25,6
4635,4635,delivered,22:38:30,15
4636,4636,delivered,13:32:50,17
4637,4637,delivered,05:16:08,28
4638,4638,delivered,15:12:24,31
4639,4639,delivered,12:05:13,27
4640,4640,delivered,14:25:54,17
4641,4641,delivered,10:02:00,34
4642,4642,delivered,16:49:55,23
4643,4643,delivered,21:59:44,28
4644,4644,delivered,09:32:48,2
4645,4645,delivered,10:15:24,19
4646,4646,delivered,14:09:09,29
4647,4647,delivered,10:59:15,6
4648,4648,delivered,15:53:26,4
4649,4649,delivered,08:22:15,7
4650,4650,not delivered,15:21:55,3
4651,4651,delivered,11:23:33,6
4652,4652,delivered,10:22:27,17
4653,4653,delivered,08:49:05,20
4654,4654,delivered,07:35:05,4
4655,4655,order,23:42:43,23
4656,4656,delivered,03:41:50,27
4657,4657,delivered,02:29:52,8
4658,4658,delivered,02:17:20,10
4659,4659,delivered,04:32:36,26
4660,4660,delivered,11:03:20,33
4661,4661,delivered,01:16:44,27
4662,4662,delivered,17:17:17,5
4663,4663,delivered,15:41:54,12
4664,4664,delivered,12:24:09,22
4665,4665,delivered,20:25:55,18
4666,4666,delivered,10:03:26,15
4667,4667,delivered,11:39:01,2
4668,4668,delivered,15:36:44,14
4669,4669,delivered,22:12:20,3
4670,4670,delivered,00:08:29,8
4671,4671,delivered,08:43:41,12
4672,4672,delivered,13:41:26,9
4673,4673,delivered,07:00:39,15
4674,4674,delivered,09:24:13,14
4675,4675,delivered,10:25:57,27
4676,4676,delivered,01:03:45,3
4677,4677,delivered,02:54:20,4
4678,4678,delivered,17:40:03,7
4679,4679,delivered,09:56:33,7
4680,4680,delivered,08:07:29,22
4681,4681,delivered,12:27:34,26
4682,4682,delivered,07:31:59,26
4683,4683,delivered,05:42:14,3
4684,4684,delivered,05:24:27,12
4685,4685,delivered,09:24:56,7
4686,4686,delivered,21:23:48,4
4687,4687,delivered,11:27:07,13
4688,4688,delivered,09:29:53,20
4689,4689,delivered,15:48:24,8
4690,4690,delivered,21:33:59,22
4691,4691,delivered,09:00:33,32
4692,4692,delivered,04:36:40,31
4693,4693,delivered,12:07:32,4
4694,4694,delivered,08:21:20,21
4695,4695,delivered,09:35:16,16
4696,4696,delivered,08:38:58,25
4697,4697,delivered,00:06:52,12
4698,4698,delivered,21:19:04,25
4699,4699,delivered,00:46:39,18
4700,4700,delivered,15:07:36,1
4701,4701,delivered,03:17:37,23
4702,4702,delivered,14:11:38,3
4703,4703,delivered,02:24:52,34
4704,4704,delivered,19:38:02,2
4705,4705,delivered,07:01:42,1
4706,4706,delivered,16:05:53,4
4707,4707,delivered,07:45:08,25
4708,4708,delivered,01:16:53,21
4709,4709,delivered,11:13:20,15
4710,4710,delivered,11:55:13,4
4711,4711,not delivered,09:09:26,28
4712,4712,order,05:29:16,30
4713,4713,delivered,02:50:04,19
4714,4714,delivered,22:23:59,11
4715,4715,delivered,05:12:33,12
4716,4716,delivered,18:19:23,21
4717,4717,delivered,05:38:17,21
4718,4718,delivered,21:56:39,33
4719,4719,delivered,14:03:13,23
4720,4720,delivered,15:22:50,34
4721,4721,delivered,09:43:49,22
4722,4722,delivered,16:12:35,28
4723,4723,delivered,10:44:15,13
4724,4724,delivered,13:54:01,25
4725,4725,delivered,15:06:22,17
4726,4726,delivered,06:52:01,3
4727,4727,delivered,05:06:55,7
4728,4728,delivered,08:08:59,7
4729,4729,delivered,03:18:16,9
4730,4730,delivered,19:25:31,8
4731,4731,delivered,20:22:48,8
4732,4732,delivered,06:21:22,26
4733,4733,delivered,02:02:56,13
4734,4734,delivered,11:18:21,7
4735,4735,delivered,00:56:11,25
4736,4736,delivered,16:38:05,28
4737,4737,delivered,18:36:38,26
4738,4738,delivered,17:52:58,19
4739,4739,delivered,01:09:18,1
4740,4740,delivered,06:57:59,26
4741,4741,delivered,16:49:52,9
4742,4742,order,17:53:47,24
4743,4743,delivered,11:55:54,26
4744,4744,delivered,23:23:43,26
4745,4745,delivered,06:43:03,3
4746,4746,delivered,17:24:39,22
4747,4747,delivered,03:16:36,13
4748,4748,delivered,01:27:08,28
4749,4749,delivered,10:07:51,8
4750,4750,delivered,21:05:45,1
4751,4751,delivered,07:50:26,26
4752,4752,delivered,22:17:44,21
4753,4753,delivered,09:08:16,1
4754,4754,delivered,21:15:59,24
4755,4755,delivered,05:01:36,33
4756,4756,not delivered,03:59:16,25
4757,4757,delivered,18:45:00,30
4758,4758,delivered,02:30:21,5
4759,4759,delivered,07:31:38,14
4760,4760,not delivered,15:58:22,30
4761,4761,delivered,10:14:15,8
4762,4762,order,08:28:48,27
4763,4763,delivered,16:14:39,27
4764,4764,delivered,11:19:56,6
4765,4765,delivered,22:36:07,20
4766,4766,delivered,13:31:05,25
4767,4767,delivered,23:59:19,6
4768,4768,delivered,21:13:53,21
4769,4769,delivered,22:16:38,14
4770,4770,delivered,11:11:07,15
4771,4771,delivered,22:50:47,13
4772,4772,delivered,06:00:56,33
4773,4773,delivered,06:41:17,2
4774,4774,delivered,06:52:59,26
4775,4775,not delivered,08:43:20,26
4776,4776,delivered,15:42:19,28
4777,4777,delivered,02:44:14,1
4778,4778,order,03:53:28,9
4779,4779,delivered,02:18:54,25
4780,4780,delivered,03:26:47,28
4781,4781,delivered,00:52:26,26
4782,4782,delivered,09:49:05,5
4783,4783,delivered,05:46:21,13
4784,4784,delivered,18:00:12,28
4785,4785,delivered,02:11:03,5
4786,4786,delivered,20:52:23,34
4787,4787,delivered,04:09:12,30
4788,4788,delivered,02:06:44,23
4789,4789,delivered,19:10:28,30
4790,4790,delivered,05:08:37,19
4791,4791,delivered,10:29:17,25
4792,4792,delivered,21:43:54,20
4793,4793,order,02:04:13,33
4794,4794,delivered,09:57:05,8
4795,4795,delivered,00:29:48,22
4796,4796,delivered,03:52:53,29
4797,4797,delivered,03:50:50,17
4798,4798,delivered,01:33:47,18
4799,4799,delivered,00:57:47,32
4800,4800,delivered,13:54:46,12
4801,4801,delivered,16:22:05,14
4802,4802,delivered,09:50:49,27
4803,4803,delivered,21:58:39,11
4804,4804,not fulfilled,21:55:21,34
4805,4805,delivered,09:24:02,7
4806,4806,delivered,16:10:32,26
4807,4807,delivered,10:27:14,16
4808,4808,delivered,17:37:11,26
4809,4809,order,02:34:04,30
4810,4810,delivered,11:05:00,3
4811,4811,delivered,03:13:07,11
4812,4812,delivered,23:14:01,20
4813,4813,delivered,04:50:20,19
4814,4814,delivered,18:28:26,6
4815,4815,delivered,02:42:05,24
4816,4816,delivered,15:00:24,5
4817,4817,delivered,20:01:59,9
4818,4818,delivered,03:34:24,33
4819,4819,delivered,14:09:54,24
4820,4820,delivered,06:41:25,27
4821,4821,delivered,03:30:47,19
4822,4822,delivered,13:52:33,25
4823,4823,delivered,11:32:16,14
4824,4824,delivered,02:52:57,30
4825,4825,delivered,03:43:27,18
4826,4826,delivered,03:08:02,6
4827,4827,delivered,18:12:48,34
4828,4828,delivered,11:46:55,12
4829,4829,delivered,06:22:55,16
4830,4830,delivered,21:48:42,28
4831,4831,delivered,17:23:13,32
4832,4832,delivered,00:36:00,14
4833,4833,delivered,17:19:53,23
4834,4834,delivered,04:53:22,1
4835,4835,delivered,19:20:39,3
4836,4836,not delivered,12:38:54,13
4837,4837,delivered,17:12:24,34
4838,4838,delivered,21:30:56,29
4839,4839,delivered,21:50:11,20
4840,4840,delivered,21:40:16,6
4841,4841,delivered,11:02:50,3
4842,4842,delivered,17:47:51,6
4843,4843,delivered,18:07:58,15
4844,4844,delivered,09:56:10,6
4845,4845,delivered,06:35:56,20
4846,4846,delivered,17:27:43,31
4847,4847,delivered,07:03:32,15
4848,4848,delivered,09:51:57,33
4849,4849,delivered,19:24:35,19
4850,4850,delivered,18:59:00,31
4851,4851,delivered,03:05:48,24
4852,4852,delivered,04:04:03,26
4853,4853,delivered,11:01:01,22
4854,4854,delivered,01:58:23,16
4855,4855,delivered,05:07:28,2
4856,4856,delivered,10:12:29,2
4857,4857,delivered,21:29:11,2
4858,4858,delivered,07:41:29,10
4859,4859,delivered,17:20:13,25
4860,4860,order,17:46:02,33
4861,4861,not fulfilled,16:21:43,23
4862,4862,delivered,08:08:28,12
4863,4863,delivered,02:25:22,24
4864,4864,delivered,15:33:25,30
4865,4865,delivered,14:19:28,32
4866,4866,delivered,02:33:34,13
4867,4867,delivered,21:34:32,27
4868,4868,delivered,21:52:53,2
4869,4869,delivered,06:16:49,26
4870,4870,not delivered,07:05:08,23
4871,4871,not delivered,20:53:30,33
4872,4872,delivered,13:53:26,17
4873,4873,delivered,19:26:29,16
4874,4874,delivered,02:47:08,20
4875,4875,delivered,22:31:35,24
4876,4876,delivered,05:51:56,12
4877,4877,delivered,02:47:17,10
4878,4878,delivered,14:43:31,24
4879,4879,delivered,06:08:42,5
4880,4880,delivered,07:22:37,34
4881,4881,delivered,04:36:50,14
4882,4882,delivered,20:12:29,7
4883,4883,delivered,18:34:39,23
4884,4884,delivered,16:12:03,30
4885,4885,delivered,05:17:17,32
4886,4886,delivered,21:59:02,9
4887,4887,delivered,02:43:05,34
4888,4888,delivered,20:43:32,9
4889,4889,delivered,22:24:42,7
4890,4890,delivered,15:23:04,32
4891,4891,delivered,09:48:55,16
4892,4892,delivered,13:17:40,20
4893,4893,delivered,08:15:28,23
4894,4894,delivered,02:39:27,12
4895,4895,delivered,02:58:08,14
4896,4896,delivered,22:13:01,11
4897,4897,delivered,00:42:26,30
4898,4898,delivered,09:16:57,12
4899,4899,delivered,07:53:07,7
4900,4900,delivered,05:24:51,20
4901,4901,delivered,13:33:18,18
4902,4902,delivered,06:54:22,1
4903,4903,not delivered,11:02:53,31
4904,4904,delivered,05:15:35,1
4905,4905,delivered,18:31:02,20
4906,4906,delivered,18:52:25,8
4907,4907,delivered,05:04:56,2
4908,4908,delivered,17:55:08,3
4909,4909,delivered,18:45:22,16
4910,4910,delivered,14:07:53,5
4911,4911,delivered,18:39:46,23
4912,4912,delivered,01:47:25,21
4913,4913,delivered,14:58:12,12
4914,4914,delivered,10:00:25,20
4915,4915,delivered,08:58:05,10
4916,4916,delivered,14:25:49,25
4917,4917,delivered,00:00:59,1
4918,4918,delivered,23:06:01,32
4919,4919,delivered,07:30:27,15
4920,4920,not fulfilled,08:07:30,22
4921,4921,order,01:44:41,6
4922,4922,delivered,12:10:41,34
4923,4923,delivered,16:42:36,20
4924,4924,delivered,02:20:44,15
4925,4925,order,10:29:21,32
4926,4926,delivered,06:31:03,9
4927,4927,delivered,21:12:40,7
4928,4928,delivered,05:39:14,20
4929,4929,delivered,07:53:55,16
4930,4930,delivered,09:50:46,23
4931,4931,delivered,12:10:41,10
4932,4932,delivered,13:44:01,1
4933,4933,delivered,12:25:55,24
4934,4934,delivered,15:20:32,2
4935,4935,delivered,10:14:12,32
4936,4936,delivered,20:37:26,33
4937,4937,delivered,06:16:57,28
4938,4938,delivered,00:26:51,12
4939,4939,delivered,17:03:42,23
4940,4940,delivered,23:54:55,7
4941,4941,delivered,02:57:38,16
4942,4942,delivered,09:03:31,14
4943,4943,delivered,15:28:42,6
4944,4944,delivered,13:04:31,15
4945,4945,delivered,08:40:33,33
4946,4946,delivered,07:03:53,15
4947,4947,delivered,02:46:52,6
4948,4948,delivered,18:09:29,5
4949,4949,delivered,10:24:04,19
4950,4950,delivered,06:58:25,13
4951,4951,delivered,09:32:29,7
4952,4952,delivered,04:53:47,34
4953,4953,not delivered,17:56:04,25
4954,4954,delivered,23:45:29,11
4955,4955,delivered,09:59:34,30
4956,4956,delivered,15:27:30,30
4957,4957,delivered,16:08:12,27
4958,4958,delivered,21:46:11,6
4959,4959,delivered,07:41:52,29
4960,4960,delivered,14:56:13,6
4961,4961,delivered,20:32:33,11
4962,4962,delivered,19:48:13,26
4963,4963,delivered,19:46:37,29
4964,4964,delivered,23:18:14,23
4965,4965,delivered,20:34:56,1
4966,4966,delivered,19:33:40,19
4967,4967,delivered,19:16:06,4
4968,4968,delivered,05:35:42,25
4969,4969,delivered,13:28:03,26
4970,4970,delivered,22:39:36,22
4971,4971,delivered,04:11:05,2
4972,4972,delivered,09:24:06,13
4973,4973,delivered,08:26:53,6
4974,4974,delivered,10:23:37,14
4975,4975,delivered,06:01:44,26
4976,4976,delivered,10:01:03,26
4977,4977,delivered,02:36:05,1
4978,4978,delivered,19:27:54,28
4979,4979,delivered,09:50:21,5
4980,4980,delivered,21:52:20,5
4981,4981,delivered,16:17:02,5
4982,4982,delivered,11:06:49,26
4983,4983,delivered,05:27:49,7
4984,4984,delivered,18:51:10,7
4985,4985,delivered,21:15:52,10
4986,4986,delivered,15:47:50,24
4987,4987,order,04:32:49,7
4988,4988,delivered,16:13:58,8
4989,4989,order,12:07:43,29
4990,4990,delivered,07:14:45,10
4991,4991,delivered,11:27:10,16
4992,4992,delivered,18:16:06,2
4993,4993,delivered,02:34:41,12
4994,4994,delivered,06:24:08,26
4995,4995,delivered,07:09:45,29
4996,4996,delivered,17:46:13,29
4997,4997,delivered,16:49:31,9
4998,4998,delivered,14:27:19,6
4999,4999,delivered,12:44:20,3
5000,5000,delivered,08:42:34,20
5001,5001,delivered,15:20:59,29
5002,5002,delivered,00:58:27,29
5003,5003,delivered,00:19:12,12
5004,5004,delivered,09:33:16,11
5005,5005,delivered,00:20:48,16
5006,5006,delivered,05:01:46,33
5007,5007,delivered,18:52:08,3
5008,5008,delivered,06:40:22,10
5009,5009,delivered,18:54:37,9
5010,5010,delivered,15:38:35,11
5011,5011,delivered,10:50:39,16
5012,5012,delivered,01:35:00,20
5013,5013,delivered,03:50:22,32
5014,5014,order,17:50:37,33
5015,5015,delivered,04:41:55,12
5016,5016,delivered,22:18:36,30
5017,5017,delivered,12:18:53,16
5018,5018,delivered,03:09:20,2
5019,5019,delivered,18:59:43,9
5020,5020,delivered,23:52:36,12
5021,5021,delivered,01:02:29,32
5022,5022,delivered,19:09:07,23
5023,5023,delivered,10:34:46,24
5024,5024,delivered,01:24:07,30
5025,5025,delivered,16:39:51,34
5026,5026,delivered,10:42:37,25
5027,5027,delivered,17:07:17,20
5028,5028,delivered,22:05:36,1
5029,5029,not delivered,08:53:17,12
5030,5030,delivered,02:42:32,21
5031,5031,delivered,14:38:07,5
5032,5032,delivered,08:23:38,14
5033,5033,delivered,01:38:56,34
5034,5034,delivered,19:34:44,6
5035,5035,delivered,12:18:01,25
5036,5036,delivered,20:27:17,2
5037,5037,delivered,14:39:24,7
5038,5038,delivered,10:13:46,25
5039,5039,delivered,19:12:05,13
5040,5040,delivered,08:58:29,16
5041,5041,delivered,15:40:59,1
5042,5042,delivered,00:31:40,14
5043,5043,delivered,17:07:05,34
5044,5044,delivered,14:32:55,2
5045,5045,delivered,01:16:55,2
5046,5046,delivered,10:16:19,12
5047,5047,delivered,19:25:04,6
5048,5048,delivered,10:19:59,2
5049,5049,delivered,03:26:22,10
5050,5050,delivered,18:56:50,14
5051,5051,delivered,08:41:19,10
5052,5052,not delivered,00:25:58,32
5053,5053,delivered,17:14:27,29
5054,5054,delivered,03:36:08,4
5055,5055,delivered,11:11:57,15
5056,5056,delivered,10:32:04,22
5057,5057,delivered,14:58:54,9
5058,5058,delivered,01:10:20,4
5059,5059,delivered,03:34:59,30
5060,5060,delivered,07:20:54,33
5061,5061,delivered,17:59:59,17
5062,5062,not fulfilled,08:23:33,27
5063,5063,delivered,06:08:10,4
5064,5064,not fulfilled,16:09:55,7
5065,5065,delivered,11:06:11,9
5066,5066,delivered,15:36:45,5
5067,5067,delivered,23:24:59,28
5068,5068,delivered,03:47:08,32
5069,5069,delivered,10:24:22,29
5070,5070,delivered,07:28:05,9
5071,5071,delivered,02:51:38,23
5072,5072,delivered,14:48:54,11
5073,5073,delivered,01:40:45,9
5074,5074,delivered,19:55:07,3
5075,5075,delivered,09:37:21,3
5076,5076,delivered,06:30:43,23
5077,5077,delivered,23:38:00,12
5078,5078,delivered,15:49:26,2
5079,5079,delivered,19:10:35,23
5080,5080,delivered,10:43:15,19
5081,5081,delivered,12:02:46,5
5082,5082,delivered,06:41:45,11
5083,5083,delivered,17:19:33,20
5084,5084,delivered,05:07:40,17
5085,5085,delivered,22:03:30,25
5086,5086,delivered,14:25:50,9
5087,5087,delivered,11:47:59,17
5088,5088,order,14:28:40,27
5089,5089,delivered,08:25:35,14
5090,5090,not delivered,19:05:48,8
5091,5091,delivered,23:13:56,33
5092,5092,delivered,10:00:23,21
5093,5093,delivered,04:29:32,27
5094,5094,delivered,05:43:29,26
5095,5095,delivered,11:26:55,18
5096,5096,delivered,02:18:16,3
5097,5097,delivered,02:08:41,1
5098,5098,delivered,17:06:13,20
5099,5099,delivered,19:45:14,34
5100,5100,delivered,15:27:26,5
5101,5101,delivered,12:45:26,11
5102,5102,delivered,15:14:20,31
